timestamp,electricity_kwh,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,seaLvlPressure,windDirection,windSpeed,hour_sin,hour_cos,dow_sin,dow_cos
2016-01-01 17:00:00,502.62,18.3,4.0,-0.6,0.0,1017.7,270.0,2.6,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2016-01-01 18:00:00,511.72,17.2,4.0,0.0,0.0,1018.1,250.0,2.1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-01-01 19:00:00,522.69,14.4,4.0,0.6,0.0,1018.9,250.0,2.1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2016-01-01 20:00:00,476.09,12.2,2.0,0.6,0.0,1019.2,210.0,1.5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-01-01 21:00:00,455.9,11.7,0.0,0.6,0.0,1019.4,0.0,0.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2016-01-01 22:00:00,447.12,11.7,0.0,0.0,0.0,1019.8,0.0,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2016-01-01 23:00:00,459.85,11.1,0.0,0.0,0.0,1019.9,0.0,0.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2016-01-02 00:00:00,446.72,10.6,0.0,0.6,0.0,1019.9,90.0,3.1,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2016-01-02 01:00:00,457.91,11.1,0.0,0.6,0.0,1019.9,100.0,3.1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2016-01-02 02:00:00,440.79,10.0,0.0,0.6,0.0,1019.5,100.0,2.6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2016-01-02 03:00:00,448.58,10.6,0.0,0.6,0.0,1019.4,80.0,3.6,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2016-01-02 04:00:00,442.83,11.1,0.0,0.6,0.0,1019.4,90.0,4.1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-01-02 05:00:00,448.4,10.0,0.0,0.6,0.0,1019.7,110.0,2.1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2016-01-02 06:00:00,444.46,10.0,0.0,0.6,0.0,1019.9,110.0,3.1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2016-01-02 07:00:00,434.23,9.4,2.0,0.6,0.0,1020.2,100.0,3.6,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2016-01-02 08:00:00,453.63,10.6,4.0,0.6,0.0,1020.8,90.0,4.1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2016-01-02 09:00:00,472.99,12.2,4.0,0.0,0.0,1020.9,80.0,6.2,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2016-01-02 10:00:00,493.71,14.4,4.0,0.0,0.0,1021.3,80.0,7.7,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2016-01-02 11:00:00,494.72,16.1,4.0,0.0,0.0,1021.3,70.0,7.7,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
2016-01-02 12:00:00,483.83,17.8,2.0,-0.6,0.0,1020.5,100.0,5.1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2016-01-02 13:00:00,467.46,18.9,4.0,-0.6,0.0,1018.9,100.0,5.7,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2016-01-02 14:00:00,482.6,20.6,2.0,-0.6,0.0,1017.8,100.0,4.1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2016-01-02 15:00:00,498.82,20.6,2.0,-1.1,0.0,1017.1,100.0,3.1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2016-01-02 16:00:00,484.74,20.6,2.0,-1.7,0.0,1016.6,110.0,2.1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2016-01-02 17:00:00,477.85,20.0,2.0,-1.1,0.0,1016.4,70.0,2.6,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2016-01-02 18:00:00,480.06,18.9,2.0,-1.1,0.0,1016.4,60.0,3.1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2016-01-02 19:00:00,474.97,16.7,2.0,-0.6,0.0,1016.8,80.0,3.6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2016-01-02 20:00:00,487.59,15.6,4.0,-0.6,0.0,1017.5,90.0,2.6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-01-02 21:00:00,497.8,15.0,4.0,-0.6,0.0,1018.2,100.0,2.1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2016-01-02 22:00:00,476.0,13.9,4.0,0.0,0.0,1018.5,110.0,3.1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2016-01-02 23:00:00,474.14,13.3,4.0,0.6,0.0,1018.7,100.0,2.6,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2016-01-03 00:00:00,452.41,12.2,2.0,0.6,0.0,1018.4,100.0,3.1,0.0,1.0,-0.7818314824680299,0.6234898018587334
2016-01-03 01:00:00,469.65,11.7,4.0,0.6,0.0,1018.5,130.0,2.1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2016-01-03 02:00:00,453.2,12.2,4.5,0.6,0.0,1018.1,80.0,4.1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 03:00:00,463.95,11.7,5.0,0.0,0.0,1018.2,90.0,2.6,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2016-01-03 04:00:00,466.92,12.2,5.5,0.0,0.0,1018.2,100.0,2.6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-01-03 05:00:00,436.97,12.2,6.0,0.0,0.0,1017.5,100.0,3.1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2016-01-03 06:00:00,434.26,12.2,2.0,0.0,0.0,1017.3,90.0,4.6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2016-01-03 07:00:00,458.84,11.7,2.0,0.0,0.0,1018.1,90.0,3.6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2016-01-03 08:00:00,466.76,11.7,4.0,0.0,0.0,1018.6,90.0,4.1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2016-01-03 09:00:00,455.44,13.3,4.0,0.6,0.0,1019.1,90.0,5.1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2016-01-03 10:00:00,483.18,15.6,2.0,0.0,0.0,1019.5,80.0,7.2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 11:00:00,467.82,17.8,2.0,0.0,0.0,1018.8,90.0,7.2,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2016-01-03 12:00:00,474.75,18.9,2.0,0.6,0.0,1017.8,90.0,4.6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2016-01-03 13:00:00,451.04,19.4,4.0,0.0,0.0,1016.4,60.0,3.6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2016-01-03 14:00:00,479.71,21.1,4.0,0.0,0.0,1014.6,90.0,4.6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2016-01-03 15:00:00,483.6,21.1,4.666666666666667,0.0,0.0,1013.7,80.0,5.7,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2016-01-03 16:00:00,490.0,21.1,5.333333333333333,-0.6,0.0,1013.2,80.0,4.1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2016-01-03 17:00:00,508.01,20.6,6.0,-1.1,0.0,1012.8,70.0,5.7,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2016-01-03 18:00:00,497.41,19.4,5.6,-2.2,0.0,1012.7,70.0,4.6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2016-01-03 19:00:00,502.71,18.3,5.2,-2.2,0.0,1012.1,80.0,4.6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2016-01-03 20:00:00,489.85,18.3,4.8,-2.8,0.0,1011.8,80.0,5.1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-01-03 22:00:00,468.8,17.2,4.0,-1.7,0.0,1011.5,70.0,2.1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2016-01-03 23:00:00,450.77,16.7,6.0,-1.7,0.0,1011.5,90.0,3.1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2016-01-04 00:00:00,459.33,16.7,5.666666666666667,-1.7,0.0,1011.2,110.0,1.5,0.0,1.0,0.0,1.0
2016-01-04 01:00:00,490.65,15.6,5.333333333333333,-1.1,0.0,1010.7,110.0,2.6,0.25881904510252074,0.9659258262890683,0.0,1.0
2016-01-04 02:00:00,456.37,16.1,5.0,-0.6,0.0,1009.6,90.0,4.6,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 05:00:00,478.8,15.6,4.0,2.2,3.0,1009.2,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0
2016-01-04 06:00:00,456.64,13.9,4.666666666666667,4.4,0.0,1009.4,270.0,1.5,1.0,6.123233995736766e-17,0.0,1.0
2016-01-04 07:00:00,464.7,14.4,5.333333333333333,3.3,0.0,1009.8,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2016-01-04 08:00:00,511.5,13.9,6.0,2.8,0.0,1010.0,80.0,4.6,0.8660254037844387,-0.4999999999999998,0.0,1.0
2016-01-04 11:00:00,595.37,16.1,8.0,3.9,0.0,1011.9,140.0,7.2,0.258819045102521,-0.9659258262890682,0.0,1.0
2016-01-04 12:00:00,544.09,13.3,7.666666666666667,7.8,8.0,1012.5,140.0,7.7,1.2246467991473532e-16,-1.0,0.0,1.0
2016-01-04 13:00:00,549.46,12.2,7.333333333333333,9.4,18.0,1011.0,90.0,5.7,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2016-01-04 14:00:00,569.64,13.3,7.0,9.4,0.0,1010.3,120.0,6.7,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2016-01-04 17:00:00,583.75,14.4,6.0,7.8,0.0,1010.0,110.0,3.1,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2016-01-04 18:00:00,539.8,14.4,6.333333333333333,8.3,-1.0,1010.3,90.0,2.6,-1.0,-1.8369701987210297e-16,0.0,1.0
2016-01-04 19:00:00,497.41,13.9,6.666666666666667,9.4,8.0,1011.1,350.0,2.6,-0.9659258262890684,0.2588190451025203,0.0,1.0
2016-01-04 20:00:00,481.41,12.2,7.0,10.6,13.0,1011.8,350.0,4.1,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-01-04 23:00:00,449.41,11.7,8.0,10.0,0.0,1012.9,110.0,2.6,-0.25881904510252157,0.9659258262890681,0.0,1.0
2016-01-05 00:00:00,437.93,11.7,8.0,10.0,-1.0,1013.0,110.0,4.6,0.0,1.0,0.7818314824680298,0.6234898018587336
2016-01-05 01:00:00,466.08,11.7,8.0,9.4,0.0,1013.0,120.0,3.1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2016-01-05 02:00:00,263.04,11.7,8.0,10.0,0.0,1013.0,110.0,1.5,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 05:00:00,452.6,11.1,8.0,9.4,0.0,1013.0,90.0,4.6,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2016-01-05 06:00:00,449.82,11.1,8.0,9.4,0.0,1012.9,80.0,5.1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2016-01-05 07:00:00,456.37,11.1,8.0,9.4,0.0,1013.6,90.0,4.1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2016-01-05 08:00:00,495.81,11.1,8.0,8.9,0.0,1014.0,90.0,4.1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2016-01-05 11:00:00,552.42,12.8,8.0,11.1,-1.0,1014.8,110.0,4.6,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2016-01-05 12:00:00,538.76,13.3,8.0,10.0,0.0,1014.2,140.0,4.1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2016-01-05 13:00:00,540.07,12.8,8.0,11.1,5.0,1013.3,120.0,2.6,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2016-01-05 14:00:00,582.53,13.9,8.0,11.7,-1.0,1012.5,110.0,2.6,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2016-01-05 17:00:00,558.52,13.3,8.0,11.7,3.0,1011.4,90.0,3.1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2016-01-05 18:00:00,541.92,13.3,8.0,12.2,-1.0,1011.4,90.0,2.1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2016-01-05 19:00:00,495.34,13.3,8.0,12.2,3.0,1011.4,100.0,3.1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2016-01-05 20:00:00,501.91,12.8,8.0,11.7,0.0,1011.4,110.0,3.6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2016-01-05 23:00:00,448.86,13.3,8.0,11.7,13.0,1010.8,160.0,4.1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2016-01-06 00:00:00,447.97,12.8,8.0,11.7,5.0,1010.5,160.0,3.6,0.0,1.0,0.9749279121818236,-0.22252093395631434
2016-01-06 01:00:00,438.96,12.8,8.0,11.7,-1.0,1010.2,130.0,2.1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2016-01-06 02:00:00,431.7,12.8,8.0,11.1,5.0,1009.7,120.0,3.6,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 05:00:00,411.09,10.6,8.0,8.3,5.0,1010.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2016-01-06 06:00:00,424.31,10.6,6.5,7.8,-1.0,1010.8,60.0,2.1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2016-01-06 07:00:00,433.28,10.0,5.0,7.8,0.0,1012.1,140.0,4.1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2016-01-06 08:00:00,486.64,10.0,3.5,8.3,0.0,1013.2,130.0,2.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2016-01-06 09:00:00,502.12,10.6,2.0,8.3,0.0,1014.0,150.0,3.6,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2016-01-06 10:00:00,520.59,12.2,4.0,7.8,0.0,1014.8,230.0,2.6,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 11:00:00,562.14,13.3,6.0,6.1,0.0,1015.4,220.0,5.1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2016-01-06 12:00:00,576.43,14.4,6.0,5.6,0.0,1014.9,220.0,3.6,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2016-01-06 13:00:00,591.64,15.0,6.0,5.0,0.0,1014.3,230.0,6.2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2016-01-06 14:00:00,614.53,14.4,6.0,5.0,0.0,1014.0,250.0,5.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2016-01-06 17:00:00,519.96,15.0,6.0,4.4,0.0,1014.3,300.0,2.1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2016-01-06 18:00:00,527.59,14.4,6.333333333333333,3.9,0.0,1014.3,290.0,2.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2016-01-06 19:00:00,497.26,14.4,6.666666666666667,4.4,0.0,1014.4,330.0,1.5,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2016-01-06 20:00:00,482.38,13.3,7.0,5.6,0.0,1014.5,90.0,2.1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2016-01-06 23:00:00,460.35,11.7,8.0,6.1,-1.0,1014.9,110.0,2.1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2016-01-07 00:00:00,458.79,10.6,8.0,7.8,3.0,1013.7,90.0,4.1,0.0,1.0,0.43388373911755823,-0.900968867902419
2016-01-07 01:00:00,461.43,10.6,8.0,6.7,-1.0,1014.1,160.0,2.6,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2016-01-07 02:00:00,448.59,10.6,8.0,7.2,3.0,1013.3,150.0,4.1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 05:00:00,427.75,10.0,8.0,8.3,3.0,1011.9,80.0,3.6,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2016-01-07 06:00:00,448.38,10.0,8.0,8.9,8.0,1011.4,110.0,3.6,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2016-01-07 07:00:00,439.56,10.0,8.0,8.9,3.0,1011.4,130.0,3.1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2016-01-07 08:00:00,483.38,10.0,8.0,8.3,-1.0,1010.4,130.0,3.6,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2016-01-07 11:00:00,536.51,10.0,8.0,7.8,8.0,1012.2,190.0,1.5,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2016-01-07 12:00:00,548.98,10.0,8.0,7.2,36.0,1011.1,210.0,5.1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2016-01-07 13:00:00,575.29,10.6,8.0,7.2,-1.0,1009.9,270.0,8.2,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2016-01-07 14:00:00,540.0,11.1,8.0,6.7,-1.0,1008.8,220.0,1.5,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2016-01-07 17:00:00,515.7,10.0,8.0,7.8,18.0,1008.9,140.0,3.1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2016-01-07 18:00:00,530.06,10.0,7.666666666666667,7.2,5.0,1009.2,140.0,2.1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-01-07 19:00:00,493.19,9.4,7.333333333333333,8.3,0.0,1009.5,180.0,2.6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2016-01-07 20:00:00,500.14,9.4,7.0,8.3,0.0,1009.9,80.0,2.1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2016-01-07 23:00:00,459.64,8.9,6.0,7.2,0.0,1010.6,90.0,2.1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2016-01-08 00:00:00,470.31,8.9,6.0,5.0,-1.0,1010.5,310.0,2.1,0.0,1.0,-0.433883739117558,-0.9009688679024191
2016-01-08 01:00:00,424.02,8.3,6.0,5.6,0.0,1010.3,240.0,1.5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2016-01-08 02:00:00,435.95,8.3,6.0,6.1,0.0,1010.1,220.0,1.5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2016-01-08 05:00:00,416.46,7.8,6.0,6.1,0.0,1009.9,90.0,1.5,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2016-01-08 06:00:00,419.76,7.8,6.0,6.1,0.0,1010.3,90.0,2.1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2016-01-08 07:00:00,462.21,7.8,6.0,6.1,0.0,1011.2,0.0,0.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2016-01-08 08:00:00,446.78,7.8,6.0,6.1,0.0,1011.9,80.0,2.1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2016-01-08 11:00:00,565.01,10.0,6.0,5.0,0.0,1014.3,0.0,0.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2016-01-08 12:00:00,546.82,10.6,5.5,5.0,0.0,1014.1,135.0,1.5,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2016-01-08 13:00:00,564.57,12.2,5.0,3.9,0.0,1013.4,270.0,4.6,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2016-01-08 14:00:00,551.51,11.7,4.5,3.3,0.0,1013.4,240.0,3.6,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2016-01-08 15:00:00,569.25,12.2,4.0,4.4,0.0,1013.5,220.0,3.6,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2016-01-08 16:00:00,554.23,13.3,5.0,4.4,0.0,1013.8,240.0,5.1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2016-01-08 17:00:00,565.41,12.2,6.0,3.3,0.0,1014.7,260.0,4.6,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2016-01-08 18:00:00,517.99,11.7,6.0,3.3,0.0,1015.3,250.0,2.6,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-01-08 19:00:00,476.03,11.1,6.0,5.0,0.0,1016.0,210.0,2.1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2016-01-08 20:00:00,482.86,11.7,6.0,3.9,0.0,1016.5,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-01-08 23:00:00,454.0,10.0,6.0,6.1,0.0,1018.4,60.0,2.1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2016-01-09 00:00:00,434.01,8.9,4.0,6.1,0.0,1018.6,80.0,2.1,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2016-01-09 01:00:00,430.34,8.3,2.0,6.1,0.0,1018.8,100.0,2.1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2016-01-09 02:00:00,432.2,7.8,2.0,6.1,0.0,1019.2,90.0,1.5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2016-01-09 03:00:00,433.17,7.2,2.0,5.6,0.0,1019.1,90.0,2.1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2016-01-09 04:00:00,421.55,6.7,2.0,5.0,0.0,1019.4,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-01-09 05:00:00,430.48,6.1,0.0,5.0,0.0,1019.5,100.0,2.1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2016-01-09 06:00:00,428.23,6.1,0.0,4.4,0.0,1019.9,100.0,2.6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2016-01-09 07:00:00,427.58,6.1,0.0,3.9,0.0,1020.7,90.0,2.1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2016-01-09 08:00:00,451.49,5.6,2.0,3.9,0.0,1021.5,60.0,2.6,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2016-01-09 09:00:00,426.97,6.7,0.0,4.4,0.0,1022.2,100.0,2.6,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2016-01-09 10:00:00,449.8,8.9,2.0,4.4,0.0,1023.1,100.0,2.1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2016-01-09 11:00:00,473.62,11.1,2.0,5.0,0.0,1023.5,110.0,2.6,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
