timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,apparent_power,power_factor,T2M,T2MDEW,RH2M,WS10M,PS,PRECTOTCORR
2006-12-17 18:00:00,3.6971,0.13506666666666664,234.37233333333333,15.75,0.0,0.0,1010.0,3.6995663819486255,0.9993333321546385,3.32,4.44,100.0,2.87,101.69,0.57
2006-12-17 19:00:00,2.9084,0.26516666666666666,233.19566666666665,12.516666666666667,0.0,31.0,1001.0,2.920462963489027,0.9958695030069425,3.79,4.44,100.0,2.88,101.72,0.62
2006-12-17 20:00:00,3.3615,0.27149999999999996,236.4265,14.276666666666667,0.0,67.0,1027.0,3.372446367253303,0.9967541760309094,3.73,4.17,100.0,3.13,101.76,0.66
2006-12-17 21:00:00,3.040766666666667,0.26796666666666663,239.10416666666666,12.716666666666667,0.0,72.0,1050.0,3.052551073373803,0.9961394890948995,3.41,3.89,100.0,2.88,101.77,0.55
2006-12-17 22:00:00,1.518,0.23536666666666667,242.19233333333332,6.383333333333334,0.0,25.0,150.0,1.5361384923820438,0.9881921503354056,3.21,3.74,100.0,2.52,101.78,0.54
2006-12-17 23:00:00,0.4377333333333333,0.2218,245.734,1.9966666666666666,0.0,48.0,0.0,0.49071958500870033,0.892023360603332,3.13,3.66,100.0,2.13,101.75,0.43
2006-12-18 00:00:00,0.2763666666666667,0.09906666666666666,244.60750000000002,1.2233333333333334,0.0,2.0,0.0,0.29358599913635003,0.9413482505285065,3.19,3.57,100.0,1.78,101.72,0.46
2006-12-18 01:00:00,0.31329999999999997,0.1519,243.51933333333332,1.4166666666666667,0.0,35.0,0.0,0.34818170543553834,0.8998175237498333,3.26,3.44,100.0,1.43,101.68,0.44
2006-12-18 02:00:00,0.2844666666666667,0.10906666666666666,246.89100000000002,1.2566666666666666,0.0,0.0,0.0,0.3046585338082986,0.9337229556998482,3.24,3.2,99.55,1.09,101.66,0.45
2006-12-18 03:00:00,0.30993333333333334,0.14776666666666666,245.73183333333333,1.4,0.0,34.0,0.0,0.3433564603861254,0.9026576432690222,2.89,2.7,98.56,0.78,101.63,0.54
2006-12-18 04:00:00,1.0263333333333333,0.08,245.507,4.176666666666667,0.0,4.0,753.0,1.0294465071634908,0.9969758760571877,2.57,2.27,97.74,0.42,101.64,0.48
2006-12-18 05:00:00,0.2935,0.12193333333333332,245.2531666666667,1.2933333333333332,0.0,28.0,0.0,0.3178206849432204,0.9234767084226586,2.29,1.95,97.47,0.41,101.65,0.55
2006-12-18 06:00:00,0.61,0.1129,245.70433333333332,2.6,0.0,5.0,0.0,0.6203599036043512,0.9833001721353053,2.14,1.78,97.39,0.72,101.67,0.62
2006-12-18 07:00:00,2.4504333333333337,0.153,240.96233333333333,10.22,5.0,27.0,678.0,2.455205189207434,0.998056432963291,2.08,1.71,97.37,1.1,101.68,0.76
2006-12-18 08:00:00,2.082133333333333,0.07373333333333333,237.88033333333334,8.726666666666667,748.0,2.0,1041.0,2.083438461347544,0.9993735701637347,2.17,1.73,96.77,1.49,101.71,0.95
2006-12-18 09:00:00,1.6293333333333335,0.08516666666666667,237.40466666666669,6.816666666666666,310.0,29.0,1036.0,1.6315576827750293,0.9986366712834127,2.5,1.95,96.1,1.78,101.73,1.01
2006-12-18 10:00:00,1.3096333333333334,0.05283333333333333,239.0805,5.426666666666667,0.0,0.0,1050.0,1.3106986033748906,0.9991872501894682,3.21,2.47,94.76,1.99,101.73,0.81
2006-12-18 11:00:00,1.5619333333333332,0.12733333333333333,239.77100000000002,6.47,0.0,31.0,1056.0,1.567115029458768,0.9966934806775325,3.85,2.95,93.77,2.15,101.7,0.73
2006-12-18 12:00:00,1.7560666666666667,0.0873,242.57999999999998,7.246666666666667,0.0,0.0,1081.0,1.758235316383384,0.9987665759545895,4.23,3.2,92.83,2.22,101.65,0.49
2006-12-18 13:00:00,1.6820666666666668,0.1265,241.95416666666668,6.9399999999999995,0.0,32.0,1042.0,1.6868166827225513,0.997184035405544,4.61,3.35,91.52,2.31,101.63,0.41
2006-12-18 14:00:00,1.7330333333333334,0.049300000000000004,242.19650000000001,7.096666666666667,0.0,0.0,1043.0,1.7337344157755088,0.9995956229305965,4.66,3.34,91.01,2.37,101.63,0.35
2006-12-18 15:00:00,1.7842999999999998,0.10406666666666667,242.4235,7.3100000000000005,0.0,31.0,1079.0,1.787332191035318,0.9983035100858549,4.17,3.28,93.83,1.96,101.67,0.33
2006-12-18 16:00:00,1.9493,0.20443333333333333,242.38066666666666,8.096666666666668,0.0,0.0,1079.0,1.959990683084432,0.99454554392697,3.82,3.01,94.39,2.33,101.71,0.48
2006-12-18 17:00:00,2.1549,0.09780000000000001,238.72916666666666,8.993333333333334,0.0,20.0,1047.0,2.157118181741557,0.9989716920656772,3.44,2.68,94.71,2.54,101.76,0.53
2006-12-18 18:00:00,2.402533333333333,0.0791,236.66850000000002,10.083333333333334,0.0,15.0,1015.0,2.4038351082754774,0.9994584591357107,3.23,2.26,93.23,2.98,101.82,0.24
2006-12-18 19:00:00,2.6145,0.20076666666666665,235.32916666666668,11.19,0.0,546.0,0.0,2.622197075821046,0.9970646463257777,3.03,1.89,92.04,3.17,101.88,0.24
2006-12-18 20:00:00,3.0505666666666666,0.12036666666666666,234.52433333333335,13.046666666666665,0.0,30.0,795.0,3.052940405940185,0.9992224744155177,2.69,1.49,91.7,3.26,101.94,0.15
2006-12-18 21:00:00,2.1697333333333333,0.07173333333333334,237.59083333333334,9.24,0.0,0.0,223.0,2.1709187937112913,0.9994539361023581,1.69,0.83,93.81,3.16,101.99,0.11
2006-12-18 22:00:00,1.7388000000000001,0.10796666666666667,240.2115,7.25,0.0,531.0,0.0,1.7421487425335163,0.9980778090574252,0.28,0.25,99.69,3.23,102.02,0.1
2006-12-18 23:00:00,1.5472666666666666,0.1325,242.65933333333334,6.6,0.0,1219.0,0.0,1.552929614560099,0.9963533776158705,-0.2,0.08,100.0,3.29,102.03,0.08
2006-12-19 00:00:00,0.8371333333333334,0.09283333333333334,242.07116666666667,3.5433333333333334,0.0,58.0,489.0,0.8422649497370501,0.9939073608544214,-0.38,-0.07,100.0,3.44,102.01,0.09
2006-12-19 01:00:00,0.3530333333333333,0.07586666666666667,241.80833333333334,1.57,0.0,15.0,44.0,0.36109318126427636,0.9776793128501526,-0.21,-0.21,99.97,4.05,102.0,0.13
2006-12-19 02:00:00,0.3272333333333333,0.10573333333333333,245.7795,1.4633333333333334,0.0,38.0,0.0,0.34389125057526865,0.9515605086954971,-0.11,-0.39,97.81,4.62,102.01,0.22
2006-12-19 03:00:00,0.3083,0.073,244.46316666666664,1.3633333333333333,0.0,10.0,0.0,0.3168246991634333,0.9730933251544387,-0.08,-0.47,97.07,4.77,102.05,0.27
2006-12-19 04:00:00,0.32783333333333337,0.10246666666666666,244.1865,1.5,0.0,43.0,0.0,0.3434735975620575,0.9544644352877857,-0.14,-0.52,97.32,4.67,102.09,0.3
2006-12-19 05:00:00,0.30666666666666664,0.07086666666666666,243.07583333333332,1.38,0.0,10.0,0.0,0.3147483580400204,0.9743233247547993,-0.08,-0.46,97.15,4.52,102.14,0.33
2006-12-19 06:00:00,0.7963333333333333,0.10679999999999999,242.02966666666669,3.466666666666667,0.0,41.0,0.0,0.8034631402732659,0.991126155535265,0.07,-0.31,97.13,4.66,102.18,0.32
2006-12-19 07:00:00,1.7856333333333334,0.08443333333333333,239.42616666666666,7.543333333333334,0.0,0.0,444.0,1.7876284258449486,0.998883944513988,0.12,-0.26,97.08,4.83,102.23,0.3
2006-12-19 08:00:00,3.879033333333333,0.12243333333333334,236.14633333333333,16.54,561.0,1571.0,1026.0,3.880965024606924,0.9995022652197731,0.2,-0.34,96.05,5.36,102.29,0.28
2006-12-19 09:00:00,1.6177666666666668,0.08746666666666666,239.57233333333335,6.963333333333334,278.0,862.0,196.0,1.6201294409878353,0.9985416138603543,0.43,-0.48,93.47,5.92,102.35,0.17
2006-12-19 10:00:00,0.4371333333333334,0.12576666666666667,242.30566666666667,1.9433333333333331,0.0,85.0,0.0,0.4548657005705702,0.9610162577327904,1.27,-0.2,89.7,5.78,102.36,0.06
2006-12-19 11:00:00,2.321633333333333,0.08453333333333334,240.325,9.863333333333333,0.0,2061.0,0.0,2.3231718014148,0.9993377725743184,2.74,0.17,83.14,5.77,102.32,0.0
2006-12-19 12:00:00,0.43066666666666664,0.13269999999999998,242.9586666666667,1.9233333333333333,0.0,175.0,0.0,0.45064738740813504,0.9556621844489412,3.97,0.37,77.19,5.87,102.28,0.0
2006-12-19 13:00:00,0.30046666666666666,0.08176666666666667,243.6025,1.2933333333333332,0.0,37.0,0.0,0.31139365047405115,0.9649094199873705,4.46,0.35,74.56,6.05,102.25,0.0
2006-12-19 14:00:00,0.3021333333333333,0.11886666666666666,246.94583333333333,1.3333333333333333,0.0,45.0,0.0,0.3246749690930232,0.9305716858227175,4.08,0.48,77.17,5.61,102.25,0.0
2006-12-19 15:00:00,0.42136666666666667,0.08086666666666667,241.74066666666667,1.8066666666666669,0.0,10.0,133.0,0.4290562731805183,0.9820778601910422,2.52,0.55,86.63,5.12,102.26,0.0
2006-12-19 16:00:00,1.3721333333333334,0.09166666666666666,242.71433333333334,5.613333333333333,0.0,43.0,1082.0,1.3751918637856402,0.9977759245579834,1.45,0.5,93.32,5.75,102.3,0.0
2006-12-19 17:00:00,2.1115,0.14443333333333333,238.60666666666665,8.843333333333334,0.0,10.0,1046.0,2.116434085384607,0.9976686798711663,0.89,0.49,96.95,5.97,102.35,0.0
2006-12-19 18:00:00,2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,44.0,1038.0,2.2071187054619426,0.9989041344011282,0.56,0.33,98.3,5.81,102.39,0.02
2006-12-19 19:00:00,1.8420999999999998,0.07293333333333334,241.07999999999998,7.6033333333333335,0.0,3.0,699.0,1.8435432409116719,0.9992171374776334,0.28,0.19,99.29,5.79,102.41,0.04
2006-12-19 20:00:00,2.940533333333333,0.23736666666666667,241.32816666666668,12.479999999999999,0.0,1614.0,0.0,2.9500981710595475,0.9967577900220252,0.08,-0.17,98.09,5.33,102.43,0.16
2006-12-19 21:00:00,1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,747.0,0.0,1.4467917845280218,0.9972870195260091,0.01,-0.44,96.72,5.35,102.44,0.15
2006-12-19 22:00:00,0.7200000000000001,0.146,242.67933333333335,3.0133333333333336,0.0,70.0,0.0,0.7346536598969613,0.9800536488186604,-0.12,-0.56,96.69,5.15,102.45,0.15
2006-12-19 23:00:00,0.3837,0.06709999999999999,246.62716666666665,1.5833333333333333,0.0,10.0,0.0,0.389522913318331,0.9850511661336535,-0.51,-0.72,98.74,4.58,102.45,0.15
2006-12-20 00:00:00,0.4598333333333333,0.146,245.81133333333335,1.9866666666666668,0.0,43.0,0.0,0.482454862597989,0.9531116151615923,-0.63,-1.03,97.45,4.95,102.44,0.24
2006-12-20 01:00:00,0.25866666666666666,0.056666666666666664,243.80533333333332,1.1133333333333333,0.0,10.0,0.0,0.2648009734792445,0.9768342739379746,-0.89,-1.37,97.26,4.97,102.44,0.28
2006-12-20 02:00:00,0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,42.0,476.0,0.7940453562472221,0.9878109109203808,-1.18,-1.6,97.87,4.8,102.46,0.4
2006-12-20 03:00:00,0.3100333333333333,0.06846666666666666,246.1508333333333,1.3433333333333333,0.0,10.0,42.0,0.3175033105689171,0.9764727579621179,-1.27,-1.77,97.43,4.96,102.47,0.14
2006-12-20 04:00:00,0.289,0.09743333333333333,246.43366666666668,1.2466666666666666,0.0,28.0,0.0,0.3049823838264178,0.9475957147888441,-1.32,-1.68,98.45,4.7,102.49,0.1
2006-12-20 05:00:00,0.2627,0.07719999999999999,244.7955,1.12,0.0,12.0,0.0,0.27380856451177704,0.9594294483388986,-1.37,-1.82,97.96,5.06,102.5,0.11
2006-12-20 06:00:00,0.28359999999999996,0.06656666666666668,244.074,1.18,0.0,0.0,0.0,0.29130753699674694,0.9735415805708005,-1.41,-1.83,98.01,5.01,102.52,0.07
2006-12-20 07:00:00,1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,31.0,280.0,1.5386970541482312,0.9921597816916755,-1.61,-1.83,99.68,4.57,102.55,0.06
2006-12-20 08:00:00,2.9176,0.0882,239.79233333333335,12.203333333333335,0.0,577.0,1057.0,2.9189328529447196,0.9995433766339041,-1.07,-1.63,96.81,4.97,102.6,0.04
2006-12-20 09:00:00,1.3855333333333333,0.10836666666666667,243.12283333333335,5.626666666666666,0.0,32.0,1086.0,1.3897647111012073,0.9969553279529445,0.38,-0.96,90.68,5.09,102.64,0.0
2006-12-20 10:00:00,1.5103000000000002,0.04716666666666667,240.5805,6.25,0.0,194.0,1063.0,1.511036327969796,0.9995127000217228,2.14,-0.42,82.92,4.95,102.67,0.0
2006-12-20 11:00:00,2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,1510.0,1062.0,2.897113874185825,0.9983729068339954,3.75,-0.02,76.21,4.73,102.64,0.0
2006-12-20 12:00:00,1.4210333333333334,0.07213333333333334,242.6063333333333,5.826666666666667,0.0,5.0,1081.0,1.422862942177574,0.9987141355713147,5.05,-0.48,67.29,4.86,102.6,0.0
2006-12-20 13:00:00,1.4284,0.11016666666666668,242.46766666666664,5.88,0.0,28.0,1080.0,1.4326420538447293,0.997038999495132,5.44,-0.88,63.65,4.86,102.57,0.0
2006-12-20 14:00:00,1.2949,0.09266666666666666,244.0345,5.319999999999999,0.0,3.0,995.0,1.2982115086191122,0.9974491763498271,4.67,-0.39,69.67,3.9,102.58,0.0
2006-12-20 15:00:00,0.2811333333333333,0.07143333333333333,245.71916666666667,1.2366666666666668,0.0,12.0,0.0,0.29006666858193514,0.969202475788498,1.71,-0.31,86.41,3.14,102.61,0.0
2006-12-20 16:00:00,0.46843333333333337,0.10916666666666666,244.1135,2.07,0.0,19.0,0.0,0.48098560154009695,0.9739030271039887,0.11,-0.67,94.34,3.57,102.63,0.0
2006-12-20 17:00:00,0.5735,0.07736666666666667,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,0.5786949551457237,0.9910229817980434,-0.25,-0.44,98.75,3.79,102.65,0.0
2006-12-20 18:00:00,2.8368333333333333,0.15796666666666667,239.24066666666667,11.893333333333334,0.0,31.0,631.0,2.8412280494337105,0.9984532335933918,-0.7,-0.25,100.0,3.9,102.67,0.0
2006-12-20 19:00:00,3.2486333333333333,0.08770000000000001,236.73983333333334,13.71,0.0,0.0,1031.0,3.2498168909100777,0.9996358079188846,-1.04,-0.15,100.0,3.91,102.69,0.0
2006-12-20 20:00:00,3.5754666666666663,0.26553333333333334,236.34516666666664,15.136666666666667,0.0,31.0,1027.0,3.5853130735760796,0.9972536828144851,-1.21,-0.19,100.0,3.82,102.71,0.0
2006-12-20 21:00:00,3.646066666666667,0.16049999999999998,235.99233333333333,15.403333333333334,0.0,0.0,1024.0,3.6495975651813692,0.9990325238737584,-0.81,-0.38,100.0,3.96,102.71,0.02
2006-12-20 22:00:00,3.058966666666667,0.0881,238.86049999999997,12.753333333333332,0.0,22.0,1049.0,3.060235069039269,0.9995855212609532,-0.7,-0.7,100.0,3.86,102.72,0.07
2006-12-20 23:00:00,2.3817666666666666,0.1534,242.39116666666666,9.786666666666667,0.0,8.0,1079.0,2.3867014925298986,0.9979323657027586,-0.66,-0.98,98.24,3.78,102.72,0.12
2006-12-21 00:00:00,1.5358666666666667,0.15553333333333336,243.42583333333332,6.323333333333333,0.0,0.0,1088.0,1.54372181287807,0.9949115532695891,-0.84,-1.15,98.25,3.37,102.7,0.14
2006-12-21 01:00:00,1.3979666666666666,0.12183333333333334,243.69816666666665,5.6866666666666665,0.0,31.0,1091.0,1.4032655351793621,0.9962239017635259,-0.94,-1.35,97.63,3.3,102.72,0.14
2006-12-21 02:00:00,1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,1032.0,1.2755055860324562,0.9995252188315851,-1.06,-1.41,98.32,3.0,102.72,0.13
2006-12-21 03:00:00,0.3026,0.11986666666666666,244.56716666666668,1.3333333333333333,0.0,30.0,0.0,0.32547623227783895,0.9297145843254356,-1.07,-1.46,98.09,3.14,102.7,0.12
2006-12-21 04:00:00,0.24673333333333333,0.042499999999999996,244.74016666666665,1.02,0.0,0.0,0.0,0.2503669063150675,0.9854870077071545,-1.13,-1.47,98.56,3.36,102.68,0.12
2006-12-21 05:00:00,0.2907,0.10583333333333332,243.9495,1.2633333333333332,0.0,23.0,0.0,0.3093657777525569,0.939664374359188,-1.13,-1.49,98.28,3.69,102.7,0.13
2006-12-21 06:00:00,0.29566666666666663,0.05316666666666667,244.8505,1.22,0.0,8.0,0.0,0.3004088417843626,0.9842142625046304,-1.1,-1.45,98.36,3.85,102.73,0.13
2006-12-21 07:00:00,1.2804666666666666,0.08383333333333334,241.29366666666664,5.37,0.0,0.0,0.0,1.2832080549241507,0.9978636447558412,-1.02,-1.38,98.33,4.09,102.76,0.13
2006-12-21 08:00:00,1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,30.0,305.0,1.5705038048699884,0.9952432642866004,-0.12,-0.63,96.47,4.52,102.8,0.07
2006-12-21 09:00:00,2.5758,0.051699999999999996,238.47766666666666,10.78,666.0,562.0,1046.0,2.5763187943265096,0.99979862960762,1.97,1.09,93.88,4.77,102.83,0.02
2006-12-21 10:00:00,1.7677,0.0708,239.70600000000002,7.403333333333333,569.0,31.0,890.0,1.7691172742359393,0.9991988805623124,3.95,2.42,89.7,4.71,102.84,0.02
2006-12-21 11:00:00,0.5346551724137931,0.11155172413793103,241.58793103448278,2.382758620689655,0.0,0.0,0.0,0.5461684177494777,0.9789199723720283,5.9,3.41,83.91,5.13,102.8,0.0
2006-12-21 12:00:00,0.8191333333333333,0.13116666666666668,242.67416666666668,3.5833333333333335,0.0,460.0,0.0,0.8295686302062188,0.9874208154781703,7.12,3.89,79.71,5.51,102.75,0.0
2006-12-21 13:00:00,1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,1192.0,233.0,1.6894650152571309,0.9992709633448017,7.52,3.93,77.84,5.67,102.71,0.0
2006-12-21 14:00:00,1.0239,0.11850000000000001,243.3195,4.336666666666667,0.0,72.0,500.0,1.0307344274836268,0.9933693613976669,6.94,4.05,81.65,4.79,102.71,0.0
2006-12-21 15:00:00,0.3074,0.0457,242.90633333333332,1.3633333333333333,0.0,10.0,0.0,0.31077845806940996,0.9891290468123264,4.77,3.89,93.77,4.0,102.73,0.01
2006-12-21 16:00:00,1.3600666666666668,0.0969,239.90633333333332,5.623333333333333,0.0,43.0,1037.0,1.3635141905304022,0.9974715893038162,3.66,3.88,100.0,4.68,102.77,0.01
2006-12-21 17:00:00,1.7526333333333333,0.14803333333333332,235.01833333333335,7.533333333333333,0.0,10.0,719.0,1.7588739206915567,0.9964519416174129,3.22,3.93,100.0,4.68,102.79,0.01
2006-12-21 18:00:00,2.4433000000000002,0.11983333333333333,233.89433333333332,10.416666666666666,0.0,42.0,1006.0,2.446236889137636,0.9987994257012979,2.79,3.89,100.0,4.19,102.82,0.02
2006-12-21 19:00:00,2.1971333333333334,0.09443333333333334,235.00050000000002,9.356666666666666,281.0,10.0,702.0,2.199161780972216,0.9990776269138391,2.88,3.73,100.0,4.19,102.85,0.04
2006-12-21 20:00:00,2.4373666666666667,0.2512666666666667,234.50033333333334,10.44,249.0,36.0,257.0,2.450283903051962,0.9947282695000338,3.02,3.39,100.0,4.41,102.88,0.08
2006-12-21 21:00:00,0.9822666666666666,0.0443,238.31216666666666,4.1033333333333335,0.0,2.0,515.0,0.9832651191029022,0.9989845541992312,3.17,3.0,98.7,4.73,102.91,0.11
2006-12-21 22:00:00,0.28026666666666666,0.09346666666666666,242.8665,1.2066666666666668,0.0,12.0,0.0,0.2954410638726821,0.9486381581249832,2.92,2.6,97.64,4.51,102.93,0.15
2006-12-21 23:00:00,0.2704333333333333,0.08946666666666667,245.35033333333334,1.1733333333333333,0.0,19.0,0.0,0.28484815643114525,0.9493947116301721,2.68,2.31,97.33,4.17,102.93,0.15
2006-12-22 00:00:00,0.2669333333333333,0.07913333333333333,245.67816666666667,1.1433333333333333,0.0,0.0,0.0,0.2784160356173632,0.958757036897792,2.54,2.14,97.17,4.08,102.92,0.17
2006-12-22 01:00:00,0.272,0.0927,244.45383333333334,1.1733333333333333,0.0,31.0,0.0,0.28736264544996104,0.9465391703020213,2.67,2.25,96.94,4.24,102.92,0.25
2006-12-22 02:00:00,0.26763333333333333,0.07926666666666667,246.83783333333335,1.1433333333333333,0.0,0.0,0.0,0.2791250715280796,0.9588294303631187,2.57,2.29,97.84,4.09,102.91,0.15
2006-12-22 03:00:00,0.27386666666666665,0.09353333333333333,245.79283333333333,1.1733333333333333,0.0,31.0,0.0,0.2893984028213624,0.9463309541335545,2.47,2.26,98.29,4.57,102.88,0.08
2006-12-22 04:00:00,0.26426666666666665,0.07226666666666667,245.3595,1.1366666666666667,0.0,0.0,0.0,0.2739696009089735,0.9645839019726475,2.38,2.15,98.21,5.09,102.84,0.06
2006-12-22 05:00:00,0.8068333333333334,0.08406666666666666,245.11933333333334,3.33,0.0,23.0,534.0,0.8112011046727083,0.9946156738270997,2.34,2.05,97.8,5.46,102.83,0.05
2006-12-22 06:00:00,0.4796333333333333,0.08610000000000001,245.3093333333333,2.033333333333333,0.0,8.0,0.0,0.48730005586337094,0.984266936894858,2.2,1.95,98.09,5.52,102.84,0.05
2006-12-22 07:00:00,1.7231999999999998,0.10606666666666667,240.929,7.206666666666666,0.0,0.0,224.0,1.7264612297349098,0.9981110321629344,2.11,1.94,98.73,5.48,102.85,0.05
2006-12-22 08:00:00,2.7443999999999997,0.10803333333333334,240.45033333333333,11.426666666666668,667.0,31.0,1063.0,2.746525543502392,0.9992260973114119,2.52,2.01,96.37,5.94,102.87,0.04
2006-12-22 09:00:00,1.8963,0.045533333333333335,239.54966666666667,7.87,601.0,0.0,1055.0,1.8968465869554252,0.9997118444057712,3.48,2.36,92.15,5.89,102.91,0.01
2006-12-22 10:00:00,1.3449666666666669,0.09443333333333334,239.67933333333335,5.569999999999999,0.0,30.0,1055.0,1.3482777862476596,0.9975441859127504,4.65,2.46,85.64,5.86,102.9,0.01
2006-12-22 11:00:00,1.2525666666666666,0.0807,238.3455,5.260000000000001,225.0,0.0,762.0,1.2551636325373852,0.9979309742543538,5.84,1.82,75.41,5.97,102.84,0.01
2006-12-22 12:00:00,1.2284666666666666,0.384,240.199,5.516666666666667,638.0,34.0,0.0,1.2870844382211724,0.9544569339712327,6.56,1.03,67.64,6.07,102.77,0.0
2006-12-22 13:00:00,0.6719,0.2478,240.68583333333333,3.04,0.0,0.0,0.0,0.7161385689934596,0.938226244320792,6.6,0.95,67.1,5.88,102.74,0.0
